,Unnamed: 0,city,neighborhood,redfin_lat,redfin_lng,month,sale_price,homes_sold,new_listings,days_on_market,index,last_reported,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,num_ebikes_available,station_id,capacity,divvy_lat,divvy_lng,name,count
233,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,399,1576666772,3,0,8,0,0,436,11,41.866624,-87.694521,Fairfield Ave & Roosevelt Rd,4
234,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,400,1576800921,4,0,11,0,0,437,15,41.861894,-87.693511,Washtenaw Ave & Ogden Ave,4
235,69,"Chicago, IL ",North Lawndale,41.8589782,-87.7152017,Aug-19,160.0,59,81,56,401,1576787408,4,0,11,0,0,438,15,41.85420431,-87.71540584,Central Park Ave & Ogden Ave,4
236,71,"Chicago, IL ",North Park,41.982847899999996,-87.72844289999998,Aug-19,400.0,54,44,51,432,1576794309,5,0,10,0,0,469,15,41.98039423,-87.71611496,St. Louis Ave & Balmoral Ave,3
237,71,"Chicago, IL ",North Park,41.982847899999996,-87.72844289999998,Aug-19,400.0,54,44,51,433,1576798585,4,0,7,0,0,470,11,41.975671999999996,-87.709261,Kedzie Ave & Foster Ave,3
238,71,"Chicago, IL ",North Park,41.982847899999996,-87.72844289999998,Aug-19,400.0,54,44,51,456,1576803222,7,0,8,0,0,494,15,41.98239708,-87.70892252,Kedzie Ave & Bryn Mawr Ave,3
239,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,445,1576802445,4,1,14,0,0,483,19,41.953393,-87.73200200000001,Avondale Ave & Irving Park Rd,4
240,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,548,1576798230,4,0,7,0,0,590,11,41.953733,-87.740569,Kilbourn Ave & Irving Park Rd,4
241,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,549,1576798592,6,0,9,0,0,591,15,41.948818,-87.74002,Kilbourn Ave & Milwaukee Ave,4
242,74,"Chicago, IL ",Old Irving Park,41.95354589999999,-87.7380684,Aug-19,383.0,54,56,55,550,1576666840,7,0,4,0,0,592,11,41.960631,-87.745359,Knox Ave & Montrose Ave,4
243,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,82,1576804662,24,0,7,0,0,94,31,41.918306,-87.636282,Clark St & Armitage Ave,4
244,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,104,1576802332,2,1,16,0,0,118,19,41.911386,-87.638677,Sedgwick St & North Ave,4
245,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,126,1576803843,5,0,18,0,0,141,23,41.915689,-87.6346,Clark St & Lincoln Ave,4
246,75,"Chicago, IL ",Old Town Triangle,41.911120600000004,-87.63980070000002,Aug-19,315.0,36,63,48,266,1576804203,10,0,9,0,0,289,19,41.912133000000004,-87.634656,Wells St & Concord Ln,4
247,78,"Chicago, IL ",Portage Park,41.953216999999995,-87.76455759999996,Aug-19,325.0,203,233,52,547,1576677549,5,0,6,0,0,589,11,41.954468,-87.74959399999999,Milwaukee Ave & Cuyler Ave,1
248,79,"Chicago, IL ",Pulaski Park,41.905107799999996,-87.6624135,Aug-19,454.0,24,36,70,25,1576803597,3,0,12,0,0,29,15,41.90068,-87.6626,Noble St & Milwaukee Ave,1
249,82,"Chicago, IL ",Ravenswood Gardens,41.96474129999999,-87.69385779999998,Aug-19,899.0,1,7,17,440,1576799219,8,1,6,0,0,478,15,41.96590014,-87.69363849,Rockwell St & Eastwood Ave,2
250,82,"Chicago, IL ",Ravenswood Gardens,41.96474129999999,-87.69385779999998,Aug-19,899.0,1,7,17,444,1576802036,7,0,8,0,0,482,15,41.96152593,-87.69116504,Campbell Ave & Montrose Ave,2
251,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,43,1576802524,6,0,25,0,0,47,31,41.889187,-87.62775400000001,State St & Kinzie St,15
252,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,49,1576804325,8,0,19,0,0,53,27,41.894721999999994,-87.634362,Wells St & Huron St,15
253,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,66,1576804256,14,0,9,0,0,74,23,41.89380806,-87.64169723,Kingsbury St & Erie St,15
254,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,88,1576803803,2,0,33,0,0,100,35,41.888243,-87.63639,Orleans St & Merchandise Mart Plaza,15
255,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,96,1576804510,10,0,17,0,0,110,27,41.893992,-87.62931800000001,Dearborn St & Erie St,15
256,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,97,1576804334,3,0,24,0,0,111,27,41.894666,-87.638437,Sedgwick St & Huron St,15
257,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,111,1576801104,0,0,23,0,0,125,23,41.890173,-87.62618499999999,Rush St & Hubbard St,15
258,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,119,1576803659,5,0,26,0,0,133,31,41.88917683,-87.63850577,Kingsbury St & Kinzie St,15
259,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,144,1576804386,5,0,18,0,0,161,23,41.89576475,-87.62590803,Rush St & Superior St,15
260,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,164,1576804142,3,0,28,0,0,181,31,41.890762,-87.631697,LaSalle St & Illinois St,15
261,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,180,1576804514,1,0,30,0,0,199,31,41.891465999999994,-87.626761,Wabash Ave & Grand Ave,15
262,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,193,1576804460,2,0,29,0,0,212,31,41.889905999999996,-87.634266,Wells St & Hubbard St,15
263,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,572,1576802683,6,0,13,0,0,627,19,41.894877,-87.632326,LaSalle Dr & Huron St,15
264,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,578,1576796980,0,0,11,0,0,636,11,41.890028,-87.636618,Orleans St & Hubbard St,15
265,83,"Chicago, IL ",River North,41.89238479999999,-87.6340749,Aug-19,439.0,142,144,69,609,1576804354,9,0,2,0,0,672,11,41.89102331,-87.63547987,Franklin St & Illinois St,15
266,88,"Chicago, IL ",South Chicago,41.7396861,-87.5544182,Aug-19,79.0,62,111,93,538,1576666866,2,0,9,0,0,580,11,41.751731,-87.552812,Exchange Ave & 79th St,2
267,88,"Chicago, IL ",South Chicago,41.7396861,-87.5544182,Aug-19,79.0,62,111,93,540,1576666909,7,0,4,0,0,582,11,41.744531,-87.56506,Phillips Ave & 83rd St,2
268,91,"Chicago, IL ",South Loop,41.878635100000004,-87.62505490000002,Aug-19,355.0,327,364,65,106,1576804530,2,0,17,0,0,120,19,41.853004999999996,-87.630578,Wentworth Ave & Cermak Rd (Temp),3
269,91,"Chicago, IL ",South Loop,41.878635100000004,-87.62505490000002,Aug-19,355.0,327,364,65,152,1576798879,8,0,7,0,0,169,15,41.874255,-87.639573,Canal St & Harrison St,3
270,91,"Chicago, IL ",South Loop,41.878635100000004,-87.62505490000002,Aug-19,355.0,327,364,65,377,1576803241,8,0,7,0,0,414,15,41.870257,-87.63947399999999,Canal St & Taylor St,3
271,92,"Chicago, IL ",South Shore,41.7594168,-87.5560283,Aug-19,121.0,96,133,73,8,1576804035,5,0,10,0,0,12,15,41.76640946,-87.56568757,South Shore Dr & 71st St,6
272,92,"Chicago, IL ",South Shore,41.7594168,-87.5560283,Aug-19,121.0,96,133,73,361,1576666541,4,0,7,0,0,396,11,41.758767999999996,-87.56644,Yates Blvd & 75th St,6
273,92,"Chicago, IL ",South Shore,41.7594168,-87.5560283,Aug-19,121.0,96,133,73,362,1576753039,5,0,10,0,0,398,15,41.75787145,-87.54938625,Rainbow Beach,6
274,92,"Chicago, IL ",South Shore,41.7594168,-87.5560283,Aug-19,121.0,96,133,73,363,1576753144,3,0,8,0,0,399,11,41.76218896,-87.55927465,South Shore Dr & 74th St,6
275,92,"Chicago, IL ",South Shore,41.7594168,-87.5560283,Aug-19,121.0,96,133,73,536,1576666851,4,0,7,0,0,578,11,41.751785,-87.578496,Bennett Ave & 79th St,6
276,92,"Chicago, IL ",South Shore,41.7594168,-87.5560283,Aug-19,121.0,96,133,73,537,1576666596,3,0,8,0,0,579,11,41.75182,-87.565211,Phillips Ave & 79th St,6
277,93,"Chicago, IL ",South Side,41.80546409999999,-87.60876379999998,Aug-19,220.0,663,895,65,532,1576752959,4,0,7,0,0,574,11,41.75094,-87.61379000000001,Vernon Ave & 79th St,4
278,93,"Chicago, IL ",South Side,41.80546409999999,-87.60876379999998,Aug-19,220.0,663,895,65,544,1576753069,5,0,6,0,0,586,11,41.743116,-87.6148,MLK Jr Dr & 83rd St,4
279,93,"Chicago, IL ",South Side,41.80546409999999,-87.60876379999998,Aug-19,220.0,663,895,65,545,1576753041,3,0,8,0,0,587,11,41.743316,-87.622849,Wabash Ave & 83rd St,4
280,93,"Chicago, IL ",South Side,41.80546409999999,-87.60876379999998,Aug-19,220.0,663,895,65,553,1576666530,1,0,10,0,0,595,11,41.736646,-87.62263399999999,Wabash Ave & 87th St,4
281,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,20,1576802857,6,1,8,0,0,24,15,41.8925,-87.6207,Fairbanks Ct & Grand Ave,10
282,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,22,1576804141,14,0,17,0,0,26,31,41.890359000000004,-87.617532,McClurg Ct & Illinois St,10
283,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,31,1576804299,17,0,30,0,0,35,47,41.892278000000005,-87.612043,Streeter Dr & Grand Ave,10
284,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,87,1576801520,4,0,15,0,0,99,19,41.89257,-87.614492,Lake Shore Dr & Ohio St,10
285,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,127,1576802663,5,0,26,0,0,142,31,41.894503,-87.61785400000001,McClurg Ct & Erie St,10
286,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,130,1576804577,2,0,17,0,0,145,19,41.89858665,-87.62191523,Mies van der Rohe Way & Chestnut St,10
287,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,156,1576798421,0,0,15,0,0,173,15,41.89691,-87.62174300000001,Mies van der Rohe Way & Chicago Ave,10
288,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,177,1576804666,3,0,28,0,0,196,31,41.890572999999996,-87.622072,Cityfront Plaza Dr & Pioneer Ct,10
289,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,192,1576802349,1,0,18,0,0,211,19,41.894448,-87.622663,St. Clair St & Erie St,10
290,94,"Chicago, IL ",Streeterville,41.8927362,-87.6200416,Aug-19,374.0,179,223,97,577,1576801894,0,0,11,0,0,635,11,41.895748,-87.620104,Fairbanks St & Superior St,10
291,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,211,1576803774,17,0,6,0,0,231,23,41.96167,-87.65464,Sheridan Rd & Montrose Ave,9
292,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,232,1576798005,5,0,10,0,0,253,15,41.968812,-87.657659,Winthrop Ave & Lawrence Ave,9
293,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,270,1576803315,4,0,19,0,0,293,23,41.965221,-87.658139,Broadway & Wilson Ave,9
294,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,272,1576803387,12,0,7,0,0,295,19,41.973815,-87.65966,Broadway & Argyle St,9
295,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,283,1576803679,4,0,15,0,0,306,19,41.958494,-87.654966,Sheridan Rd & Buena Ave,9
296,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,289,1576803419,1,0,14,0,0,312,15,41.957879,-87.649519,Clarendon Ave & Gordon Ter,9
297,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,302,1576803622,8,0,11,0,0,325,19,41.97334,-87.66778000000001,Clark St & Winnemac Ave,9
298,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,428,1576799245,15,0,8,0,0,465,23,41.9716,-87.650154,Marine Dr & Ainslie St,9
299,96,"Chicago, IL ",Uptown,41.9665404,-87.6533404,Aug-19,290.0,281,265,53,581,1576733368,5,0,10,0,0,639,15,41.965845,-87.645361,Lakefront Trail & Wilson Ave,9
300,98,"Chicago, IL ",Washington Park,41.7944738,-87.615963,Aug-19,138.0,18,13,58,185,1576800668,4,0,7,0,0,204,11,41.794853,-87.618691,Prairie Ave & Garfield Blvd,3
301,98,"Chicago, IL ",Washington Park,41.7944738,-87.615963,Aug-19,138.0,18,13,58,384,1576761207,2,0,9,0,0,421,11,41.79342946,-87.61585326,MLK Jr Dr & 56th St,3
302,98,"Chicago, IL ",Washington Park,41.7944738,-87.615963,Aug-19,138.0,18,13,58,385,1576794940,7,0,4,0,0,422,11,41.79156801,-87.60785218,DuSable Museum,3
303,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,516,1576770060,10,0,1,0,0,558,11,41.792821999999994,-87.664429,Ashland Ave & Garfield Blvd,7
304,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,518,1576666610,4,0,7,0,0,560,11,41.786833,-87.66621500000001,Marshfield Ave & 59th St,7
305,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,519,1576666820,2,0,9,0,0,561,11,41.78602,-87.67416700000001,Damen Ave & 59th St,7
306,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,521,1576666510,4,0,7,0,0,563,11,41.779374,-87.664843,Ashland Ave & 63rd St,7
307,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,523,1576666603,2,0,5,0,0,565,7,41.774074,-87.663815,Ashland Ave & 66th St,7
308,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,524,1576666992,4,0,7,0,0,566,11,41.768726,-87.664069,Ashland Ave & 69th St,7
309,101,"Chicago, IL ",West Englewood,41.7780891,-87.66671769999998,Aug-19,54.0,64,106,44,589,1576666966,3,0,4,0,0,647,7,41.786691,-87.65585899999999,Elizabeth St & 59th St,7
310,104,"Chicago, IL ",West Ridge,42.0005804,-87.69257669999998,Aug-19,246.0,208,235,64,411,1576793600,9,0,2,0,0,448,11,42.00454962,-87.68066615,Warren Park East,6
311,104,"Chicago, IL ",West Ridge,42.0005804,-87.69257669999998,Aug-19,246.0,208,235,64,413,1576798817,6,0,5,0,0,450,11,42.001785,-87.688829,Warren Park West,6
312,104,"Chicago, IL ",West Ridge,42.0005804,-87.69257669999998,Aug-19,246.0,208,235,64,415,1576800029,3,0,8,0,0,452,11,41.99416137,-87.68943828,Western Ave & Granville Ave,6
313,104,"Chicago, IL ",West Ridge,42.0005804,-87.69257669999998,Aug-19,246.0,208,235,64,419,1576784246,6,0,5,0,0,456,11,41.991178000000005,-87.683593,2112 W Peterson Ave,6
314,104,"Chicago, IL ",West Ridge,42.0005804,-87.69257669999998,Aug-19,246.0,208,235,64,430,1576792796,1,0,14,0,0,467,15,42.00859439999999,-87.69049224,Western Ave & Lunt Ave,6
315,104,"Chicago, IL ",West Ridge,42.0005804,-87.69257669999998,Aug-19,246.0,208,235,64,485,1576802717,2,0,13,0,0,527,15,42.018901,-87.690048,Western Ave & Howard St,6
316,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,12,1576803483,0,0,15,0,0,16,15,41.910337,-87.67007199999999,Paulina Ave & North Ave,30
317,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,13,1576804503,8,0,15,0,0,17,23,41.903119000000004,-87.673935,Honore St & Division St,30
318,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,26,1576801923,4,1,10,0,0,30,15,41.899643,-87.6677,Ashland Ave & Augusta Blvd,30
319,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,52,1576804449,5,0,22,0,0,56,27,41.88871604,-87.64444785,Desplaines St & Kinzie St,30
320,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,57,1576801999,8,0,11,0,0,61,19,41.907655,-87.672552,Wood St & Milwaukee Ave,30
321,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,72,1576804223,11,1,7,0,0,84,19,41.891578,-87.648384,Milwaukee Ave & Grand Ave,30
322,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,80,1576798231,6,0,13,0,0,92,19,41.894556,-87.653449,Carpenter St & Huron St,30
323,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,114,1576802772,15,0,4,0,0,128,19,41.895769,-87.67721999999999,Damen Ave & Chicago Ave,30
324,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,116,1576804623,4,0,15,0,0,130,19,41.903265999999995,-87.678435,Damen Ave & Division St,30
325,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,141,1576803866,6,0,9,0,0,158,15,41.912616,-87.681391,Milwaukee Ave & Wabansia Ave,30
326,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,142,1576801591,3,0,8,0,0,159,11,41.907781,-87.685854,Claremont Ave & Hirsch St,30
327,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,143,1576803726,13,0,2,0,0,160,15,41.910534999999996,-87.68955600000001,Campbell Ave & North Ave,30
328,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,166,1576802920,5,0,18,0,0,183,23,41.901315000000004,-87.677409,Damen Ave & Thomas St (Augusta Blvd),30
329,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,169,1576803030,8,0,7,0,0,186,15,41.891795,-87.658751,Ogden Ave & Race Ave,30
330,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,191,1576804354,8,0,19,0,0,210,27,41.90345,-87.66774699999999,Ashland Ave & Division St,30
331,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,194,1576802099,4,0,11,0,0,213,15,41.910153,-87.68229000000001,Leavitt St & North Ave,30
332,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,195,1576802506,6,0,17,0,0,214,23,41.891220000000004,-87.67685999999999,Damen Ave & Grand Ave,30
333,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,197,1576799583,12,0,3,0,0,216,15,41.903029,-87.697474,California Ave & Division St,30
334,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,253,1576804079,8,0,3,0,0,276,11,41.91044,-87.6972,California Ave & North Ave,30
335,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,254,1576803722,8,0,7,0,0,277,15,41.891071999999994,-87.666611,Ashland Ave & Grand Ave,30
336,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,262,1576804674,7,0,12,0,0,285,19,41.889899,-87.67147299999999,Wood St & Hubbard St,30
337,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,292,1576798146,6,1,16,0,0,315,23,41.912919,-87.664169,Elston Ave & Wabansia Ave,30
338,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,343,1576802413,6,0,17,0,0,374,23,41.89841769,-87.68659602,Western Ave & Walton St,30
339,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,345,1576801497,5,0,30,0,0,376,35,41.88949182,-87.68821936,Artesian Ave & Hubbard St,30
340,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,567,1576803109,7,0,8,0,0,622,15,41.900363,-87.696704,California Ave & Cortez St,30
341,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,579,1576804672,10,0,6,0,0,637,16,41.895634,-87.672069,Wood St & Chicago Ave (*),30
342,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,585,1576804546,3,0,13,0,0,643,16,41.892047999999996,-87.689397,Smith Park (*),30
343,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,599,1576804551,4,0,11,0,0,657,15,41.899181,-87.6722,Wood St & Augusta Blvd,30
344,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,600,1576804625,7,0,9,0,0,658,16,41.902997,-87.683825,Leavitt St & Division St (*),30
345,105,"Chicago, IL ",West Town,41.8935946,-87.6721671,Aug-19,515.0,588,629,66,601,1576799832,6,0,9,0,0,659,15,41.895501,-87.682017,Leavitt St & Chicago Ave,30
346,106,"Chicago, IL ",Woodlawn,41.78058,-87.59153509999999,Aug-19,199.0,55,78,58,83,1576752504,3,0,8,0,0,95,11,41.778881,-87.586647,Stony Island Ave & 64th St,6
347,106,"Chicago, IL ",Woodlawn,41.78058,-87.59153509999999,Aug-19,199.0,55,78,58,389,1576801507,4,0,15,0,0,426,19,41.78509715,-87.60107276,Ellis Ave & 60th St,6
348,106,"Chicago, IL ",Woodlawn,41.78058,-87.59153509999999,Aug-19,199.0,55,78,58,390,1576752947,6,0,9,0,0,427,15,41.78059901,-87.60611239,Cottage Grove Ave & 63rd St,6
349,106,"Chicago, IL ",Woodlawn,41.78058,-87.59153509999999,Aug-19,199.0,55,78,58,391,1576752647,2,0,9,0,0,428,11,41.78040565,-87.59141599,Dorchester Ave & 63rd St,6
350,106,"Chicago, IL ",Woodlawn,41.78058,-87.59153509999999,Aug-19,199.0,55,78,58,392,1576666973,1,0,10,0,0,429,11,41.77372095,-87.60563486,Cottage Grove Ave & 67th St,6
351,106,"Chicago, IL ",Woodlawn,41.78058,-87.59153509999999,Aug-19,199.0,55,78,58,394,1576666606,5,0,6,0,0,431,11,41.78414169,-87.61330783,Eberhart Ave & 61st St,6
352,107,"Chicago, IL ",Wrigleyville,41.949062,-87.656516,Aug-19,456.0,22,34,65,207,1576803909,2,0,21,0,0,227,23,41.94815,-87.66394,Southport Ave & Waveland Ave,1
